temp,humidity,rainfall,cases,date
37,40,3,587,2017-09-25
34,60,0,85,2017-12-07
21,50,0,76,2016-11-06
24,44,0,320,2016-06-24
22,66,0,575,2016-11-05
31,61,0,200,2017-09-03
25,61,0,252,2017-12-06
38,67,0,0,2017-06-05
27,37,6,270,2016-01-22
33,74,3,584,2016-03-03
25,70,0,409,2016-08-20
40,54,0,448,2016-12-04
27,55,0,511,2016-07-27
27,49,0,0,2017-01-28
31,39,0,177,2016-10-20
24,35,2,99,2017-11-03
39,40,4,253,2017-05-17
36,68,5,164,2017-01-17
34,72,0,384,2016-12-05
37,70,4,50,2016-02-15
24,49,0,591,2016-11-11
25,66,0,425,2017-06-27
35,42,0,440,2017-09-09
22,40,0,33,2016-03-20
23,72,4,0,2016-05-24
39,58,0,581,2017-05-13
38,60,0,52,2016-12-30
25,63,0,41,2017-01-12
30,42,0,259,2017-05-16
34,61,6,252,2017-12-09
33,57,3,61,2017-07-25
30,63,1,292,2016-09-03
32,57,0,0,2017-02-09
27,42,0,90,2016-06-16
22,63,0,126,2016-07-04
23,58,0,302,2017-06-24
21,42,0,440,2017-06-16
23,45,5,575,2016-03-22
34,45,0,440,2017-05-30
24,48,0,16,2016-07-30
32,48,0,258,2017-11-05
33,75,0,242,2017-03-17
22,63,0,58,2017-02-24
32,69,0,143,2017-10-17
28,64,1,202,2016-08-25
34,72,0,179,2017-02-20
25,43,0,240,2016-03-02
37,59,0,22,2016-01-03
21,39,4,143,2017-10-29
27,47,0,60,2017-06-07
27,48,0,240,2017-05-05
24,40,0,204,2017-02-22
35,65,0,90,2017-01-17
40,75,0,414,2017-06-10
32,71,0,313,2017-11-19
0,0,0,0,0000-00-00
34,74,0,477,2018-07-31
34,49,0,556,2018-10-21
30,47,6,557,2018-08-20
29,43,0,44,2018-07-05
21,61,0,225,2018-11-30
39,38,6,146,2018-01-02
25,50,0,257,2018-03-18
33,64,1,1,2018-01-11
37,69,4,572,2018-08-06
40,57,0,199,2018-05-03
35,72,0,371,2018-09-23
23,64,0,462,2018-05-30
32,47,0,199,2018-03-06
22,60,0,0,2018-11-17
33,53,2,57,2018-07-26
33,71,0,0,2018-01-18
30,54,1,589,2018-11-09
20,40,5,316,2018-05-29
37,60,4,382,2018-01-11
36,60,0,197,2018-08-22
34,65,0,300,2018-04-02
40,39,6,462,2018-06-13
27,68,6,326,2018-09-08
33,68,0,193,2018-03-13
33,62,0,296,2018-10-31
30,50,5,113,2018-10-02
24,70,5,98,2018-05-01
40,48,0,211,2018-04-29
34,67,0,519,2018-10-16
20,35,0,529,2018-09-18
23,43,0,370,2018-04-15
23,69,0,57,2018-02-25
33,47,6,538,2018-03-05
31,69,3,0,2018-03-31
25,72,5,434,2018-08-05
33,59,0,507,2018-04-02
29,48,0,4,2018-02-19
32,61,0,145,2018-07-12
25,36,5,565,2018-10-08
22,54,2,524,2018-05-18
22,66,4,483,2018-06-30
35,69,3,194,2018-02-07
30,53,0,448,2018-08-17
39,50,0,214,2018-05-07
20,48,0,407,2018-03-06
35,56,0,550,2018-09-20
23,71,3,0,2018-10-03
22,53,3,26,2018-09-24
20,68,0,509,2018-02-19
30,44,6,267,2018-04-05
33,49,1,294,2018-10-10
39,61,5,496,2018-06-29
40,45,0,389,2018-07-14
36,68,0,0,2018-04-13
28,66,0,6,2018-02-03
32,70,4,539,2018-03-04
35,36,0,212,2018-07-25
28,43,0,166,2018-07-28
26,45,1,330,2018-10-30
40,67,0,191,2018-10-24
24,67,0,0,2018-12-07
25,73,4,536,2018-07-05
22,41,0,74,2018-12-03
34,64,0,0,2018-09-28
24,51,0,444,2018-04-11
22,72,0,120,2018-04-27
22,41,3,508,2018-05-16
38,74,0,275,2018-10-31
33,38,4,210,2018-02-03
21,67,0,0,2018-01-25
30,71,0,337,2018-03-11
33,75,0,105,2018-01-07
40,48,2,366,2018-02-06
20,50,0,257,2018-06-20
20,56,2,172,2018-07-05
22,66,0,285,2018-12-11
37,39,0,52,2018-11-24
22,57,3,555,2018-10-18
33,73,0,207,2018-02-21
22,53,0,595,2018-11-10
29,70,6,0,2018-08-08
28,67,0,97,2018-10-07
35,39,0,386,2018-01-31
23,42,2,0,2018-07-15
20,65,0,398,2018-10-01
34,56,0,269,2018-02-01
33,62,6,444,2018-03-10
34,56,0,550,2018-02-14
34,69,0,104,2018-09-09
34,62,0,535,2018-07-26
25,48,0,143,2018-10-04
22,75,0,458,2018-08-19
38,50,0,304,2018-01-06
22,73,0,0,2018-02-09
35,57,0,153,2018-04-19
31,44,1,426,2018-03-28
23,38,0,259,2018-10-30
25,51,4,303,2018-06-11
27,57,0,444,2018-07-11
35,39,3,139,2018-10-25
22,67,3,501,2018-12-02
23,43,2,13,2018-11-13
31,48,0,37,2018-10-25
40,69,0,0,2018-04-16
37,73,6,19,2018-03-07
40,53,0,498,2018-01-06
38,35,0,392,2018-09-16
31,45,0,580,2018-11-26
30,73,0,561,2018-01-22
24,47,5,331,2018-09-24
38,39,0,400,2018-09-04
25,68,0,249,2018-09-22
27,35,0,181,2018-07-07
29,63,0,244,2018-08-24
23,70,0,468,2018-04-01
25,47,2,212,2018-01-06
25,59,2,576,2018-12-02
25,56,0,458,2018-09-18
22,62,6,394,2018-09-13
39,65,0,352,2018-06-02
22,61,0,434,2018-09-16
33,67,0,141,2018-05-08
30,45,5,0,2018-11-24
30,68,3,177,2018-03-24
24,46,6,0,2018-04-12
21,38,0,549,2018-01-20
20,43,3,564,2018-09-13
37,60,0,129,2018-08-22
26,48,0,251,2018-09-08
28,72,0,541,2018-01-20
34,44,0,407,2018-02-28
32,73,0,0,2018-02-13
37,44,0,187,2018-01-04
25,54,0,385,2018-08-18
33,46,0,244,2018-07-15
35,73,0,359,2018-09-14
32,56,2,31,2018-11-19
26,68,3,332,2018-01-17
37,41,0,0,2018-10-04
35,40,3,171,2018-07-20
23,58,0,581,2018-07-29
29,37,2,0,2018-06-19
36,67,0,227,2018-02-22
39,37,3,520,2018-06-22
38,49,1,155,2018-11-01
33,37,1,315,2018-04-28
33,35,0,511,2018-02-01
28,64,3,53,2018-05-14
34,63,6,411,2018-07-19
20,58,0,414,2018-02-07
38,49,0,0,2018-08-05
33,69,6,555,2018-02-13
36,74,2,0,2018-07-24
32,47,0,66,2018-10-09
24,41,0,489,2018-12-03
39,63,0,329,2018-01-06
26,56,6,302,2018-08-14
25,39,0,445,2018-01-18
40,73,3,474,2018-08-31
29,54,0,166,2018-07-03
37,44,2,0,2018-08-16
40,60,0,106,2018-12-10
32,50,0,587,2018-09-23
38,69,2,0,2018-05-28
37,43,3,0,2018-10-19
39,40,0,546,2018-07-22
39,49,0,14,2018-07-05
22,44,0,247,2018-12-08
25,52,0,0,2018-04-19
23,49,0,155,2018-04-13
33,38,0,223,2018-09-26
23,55,2,450,2018-03-10
29,43,0,479,2018-08-06
30,41,0,560,2018-07-02
28,39,2,76,2018-08-08
32,40,6,216,2018-03-04
30,52,0,416,2018-03-02
38,57,2,392,2018-11-13
24,41,0,502,2018-08-26
29,35,0,273,2018-08-31
30,68,0,0,2018-11-22
37,60,6,212,2018-05-01
32,35,0,319,2018-03-06
32,35,0,559,2018-06-14
20,63,0,0,2018-10-22
34,40,0,590,2018-08-01
25,69,4,262,2018-09-24
40,47,2,473,2018-09-06
29,56,3,60,2018-01-26
32,53,0,181,2018-11-21
28,68,6,407,2018-01-27
31,61,4,287,2018-07-18
21,40,0,96,2018-08-16
23,46,1,0,2018-06-28
36,52,0,331,2018-06-08
37,54,0,565,2018-10-25
34,54,0,94,2018-08-05
20,58,0,9,2018-11-18
21,75,0,0,2018-11-09
23,68,0,132,2018-02-20
36,68,0,582,2018-04-01
39,37,5,261,2018-03-30
20,52,0,0,2018-06-22
25,62,1,527,2018-07-05
25,41,0,114,2018-08-07
32,75,0,525,2018-01-04
30,55,0,390,2018-02-04
30,57,0,508,2018-05-10
26,75,3,171,2018-11-18
20,75,0,166,2018-10-09
29,47,5,47,2018-07-04
39,68,0,408,2018-04-26
26,44,0,296,2018-05-16
29,48,0,60,2018-01-29
24,47,0,82,2018-02-02
26,35,0,345,2018-08-13
23,36,0,445,2018-11-11
22,50,0,191,2018-07-26
32,58,0,84,2018-01-02
31,68,2,302,2018-02-27
37,63,0,169,2018-01-28
27,42,0,330,2018-03-03
33,36,3,581,2018-05-10
29,44,0,183,2018-08-07
28,55,0,461,2018-10-26
23,71,4,160,2018-11-09
33,56,0,0,2018-10-10
31,38,0,520,2018-03-31
28,65,0,0,2018-09-18
31,59,2,189,2018-06-19
28,74,4,568,2018-11-20
32,56,3,564,2018-03-29
33,68,3,0,2018-09-13
32,47,0,554,2018-07-03
27,51,0,181,2018-10-14
26,61,3,438,2018-09-12
32,72,0,599,2018-03-07
35,64,0,395,2018-03-04
40,70,0,229,2018-08-26
24,47,0,110,2018-06-14
23,43,0,0,2018-02-23
37,47,0,0,2018-03-11
32,36,0,460,2018-08-23
33,64,0,553,2018-01-27
33,51,3,187,2018-06-08
35,52,0,50,2018-03-06
25,73,0,219,2018-09-18
34,47,0,300,2018-11-17
26,47,0,236,2018-04-04
24,39,0,162,2018-04-24
28,74,0,557,2018-08-17
36,72,0,45,2018-02-21
37,61,0,549,2018-04-21
24,63,0,294,2018-06-26
24,42,0,303,2018-03-30
39,68,0,298,2018-09-07
26,41,0,213,2018-01-29
33,53,0,554,2018-07-14
22,74,0,43,2018-04-10
25,68,0,555,2018-11-16
20,48,2,581,2018-09-12
40,51,0,500,2018-06-19
21,47,5,0,2018-04-14
28,49,3,450,2018-02-11
23,38,2,242,2018-07-06
24,69,3,0,2018-08-29
25,61,3,195,2018-04-21
39,57,0,383,2018-09-19
25,75,0,4,2018-02-08
40,58,4,0,2018-04-08
29,56,5,66,2018-12-01
32,51,2,401,2018-06-14
20,47,0,131,2018-03-24
28,38,0,0,2018-10-04
25,66,0,36,2018-08-01
24,62,1,300,2018-10-23
33,52,2,481,2018-11-02
29,60,0,242,2018-01-10
36,54,1,95,2018-06-11
35,74,0,231,2018-02-15
27,44,0,476,2018-07-04
37,59,0,228,2018-11-29
21,68,0,0,2018-08-25
23,56,5,591,2018-06-02
34,75,0,0,2018-12-10
36,47,2,266,2018-02-13
36,65,0,0,2018-08-03
36,37,2,265,2018-06-18
37,62,0,505,2018-07-29
34,71,0,507,2018-08-26
40,58,5,454,2018-01-01
25,57,0,82,2018-09-01
26,38,0,363,2018-06-18
24,44,0,189,2018-06-14
24,56,4,532,2018-11-23
32,48,0,579,2018-08-20
38,44,0,0,2018-04-23
31,47,0,565,2018-11-02
35,66,0,59,2018-10-07
20,45,0,176,2018-11-15
34,55,0,19,2018-07-06
27,64,1,228,2018-07-03
28,72,4,0,2018-08-28
20,73,0,0,2018-07-09
27,65,0,399,2018-06-30
28,37,0,323,2018-09-23
22,73,0,229,2018-02-23
40,45,0,268,2018-09-09
38,60,0,252,2018-09-24
38,35,0,0,2018-07-01
28,47,0,363,2018-03-12
26,60,5,254,2018-01-06
23,72,0,598,2018-08-15
34,61,0,281,2018-06-19
22,43,6,76,2018-01-14
32,55,0,279,2018-10-25
27,42,0,306,2018-08-24
21,57,0,77,2018-12-09
22,53,2,299,2018-08-17
39,44,3,304,2018-07-18
28,43,0,466,2018-02-19
38,63,0,332,2018-08-06
36,66,0,315,2018-02-06
21,44,6,427,2018-06-13
35,45,0,427,2018-12-07
20,72,4,377,2018-05-15
23,43,3,45,2018-10-08
28,70,0,586,2018-11-05
21,35,0,418,2018-02-12
38,64,0,318,2018-08-22
21,72,0,98,2018-09-03
28,67,4,502,2018-06-07
30,71,0,554,2018-09-05
38,52,2,435,2018-08-07
28,64,5,391,2018-07-06
26,42,6,167,2018-06-09
33,54,0,469,2018-05-07
39,72,0,311,2018-01-31
29,44,0,212,2018-09-09
29,53,0,477,2018-04-23
28,54,0,62,2018-07-03
22,51,0,319,2018-10-06
28,50,0,0,2018-06-28
38,69,0,190,2018-07-07
33,38,1,176,2018-08-09
31,53,0,584,2018-07-04
32,70,0,499,2018-07-29
28,53,1,479,2018-11-23
35,69,0,441,2018-06-17
39,41,0,123,2018-06-01
25,75,2,57,2018-02-25
31,48,2,160,2018-08-23
33,36,0,0,2018-01-22
34,39,0,595,2018-11-25
33,68,1,142,2018-01-14
23,53,4,340,2018-01-11
22,42,2,67,2018-07-16
39,36,0,489,2018-06-03
40,63,5,262,2018-10-25
37,54,3,181,2018-04-18
38,57,3,197,2018-06-17
33,41,0,323,2018-04-14
39,45,0,488,2018-03-12
34,64,1,148,2018-07-23
28,70,6,337,2018-09-12
29,50,3,469,2018-09-22
38,47,3,282,2018-03-17
39,66,3,572,2018-03-31
20,65,0,302,2018-04-04
28,44,0,252,2018-08-22
26,51,4,5,2018-09-15
23,45,6,411,2018-01-24
25,53,0,86,2018-03-18
21,46,0,71,2018-03-14
39,47,0,353,2018-04-30
37,47,4,575,2018-02-13
32,46,6,517,2018-04-16
25,62,0,292,2018-08-19
22,36,4,376,2018-05-29
35,75,0,84,2018-05-06
23,47,0,254,2018-11-24
23,74,0,235,2018-10-05
34,48,0,254,2018-02-07
33,43,0,121,2018-04-30
25,50,3,0,2018-11-17
22,46,3,32,2018-02-28
24,35,1,288,2018-11-10
32,36,0,290,2018-01-02
26,39,0,355,2018-08-24
34,66,1,6,2018-05-28
35,71,1,123,2018-03-14
34,38,2,391,2018-03-07
33,50,0,465,2018-04-15
37,66,2,322,2018-07-18
24,63,2,230,2018-10-09
33,44,0,359,2018-02-05
38,53,3,376,2018-04-08
32,71,0,321,2018-09-14
34,58,0,245,2018-08-18
31,37,0,283,2018-11-04
30,42,0,0,2018-01-25
40,49,0,348,2018-05-12
33,44,5,401,2018-07-27
20,37,0,86,2018-06-24
32,68,3,488,2018-10-31
30,68,0,126,2018-04-02
39,55,0,560,2018-04-30
32,73,5,198,2018-07-17
35,73,1,0,2018-10-22
27,49,0,40,2018-04-25
33,61,0,490,2018-09-23
38,64,0,67,2018-09-15
27,49,0,15,2018-02-05
36,58,1,0,2018-06-15
37,70,2,277,2018-02-14
26,70,1,209,2018-07-02
31,43,4,565,2018-12-01
22,66,0,0,2018-08-17
27,62,0,239,2018-04-17
33,67,0,0,2018-05-21
39,45,0,117,2018-11-23
32,58,0,246,2018-05-21
40,45,4,0,2018-01-07
37,41,0,61,2018-08-04
38,35,0,0,2018-06-30
30,63,0,449,2018-07-22
26,72,6,114,2018-05-05
22,47,0,528,2018-05-23
38,69,2,114,2018-10-09
25,43,0,364,2018-12-07
23,39,5,466,2018-10-17
25,68,0,596,2018-07-06
26,36,0,358,2018-07-26
38,70,0,509,2018-09-30
25,69,6,149,2018-01-03
26,70,0,388,2018-02-15
30,43,0,212,2018-06-13
31,70,6,169,2018-02-05
21,64,0,114,2018-05-29
36,40,5,295,2018-02-28
29,36,6,266,2018-03-31
28,66,0,252,2018-05-11
37,65,0,293,2018-05-03
21,71,0,95,2018-09-14
30,40,0,387,2018-03-07
38,37,0,596,2018-02-03
40,41,0,517,2018-11-16
38,68,0,0,2018-12-01
35,73,4,586,2018-01-25
21,70,0,439,2018-11-13
25,56,0,0,2018-01-30
35,64,5,291,2018-11-27
34,42,0,252,2018-11-27
22,42,0,0,2018-04-04
32,66,0,101,2018-01-08
32,56,1,224,2018-01-08
24,52,2,139,2018-03-01
23,75,6,36,2018-09-09
28,50,0,53,2018-05-01
26,51,0,11,2018-11-25
29,47,3,159,2018-03-07
33,60,3,243,2018-04-17
20,71,0,94,2018-05-06
39,57,0,438,2018-08-02
25,43,0,243,2018-06-23
31,63,6,145,2018-05-11
38,54,0,478,2018-03-01
32,56,0,0,2018-03-03
30,73,2,210,2018-03-11
22,56,0,221,2018-09-23
38,55,0,562,2018-10-12
31,66,0,302,2018-12-11
24,36,0,209,2018-11-12
27,40,0,542,2018-05-05
38,62,0,46,2018-01-07
33,40,1,437,2018-09-18
30,51,0,168,2018-06-07
22,43,0,365,2018-11-05
20,43,0,160,2018-02-26
29,75,6,418,2018-06-23
23,62,0,499,2018-09-03
32,58,1,393,2018-09-09
35,66,0,256,2018-06-28
37,42,0,0,2018-05-14
33,65,4,323,2018-09-06
23,65,3,343,2018-04-25
32,41,0,259,2018-01-12
32,42,2,329,2018-08-18
22,53,0,351,2018-03-19
31,60,3,64,2018-10-30
30,45,4,514,2018-10-22
36,53,5,11,2018-08-03
21,42,0,168,2018-07-18
35,56,0,553,2018-03-02
37,43,0,431,2018-09-08
29,75,6,486,2018-04-10
22,56,4,262,2018-03-23
35,54,2,497,2018-11-09
21,48,0,390,2018-12-07
29,59,4,21,2018-05-26
34,50,0,188,2018-06-14
21,39,6,276,2018-08-29
37,52,6,216,2018-08-04
25,54,0,227,2018-03-04
36,54,0,555,2018-01-22
28,62,5,566,2018-11-18
20,35,0,0,2018-11-10
20,60,0,286,2018-03-11
29,75,0,473,2018-11-12
39,46,0,187,2018-08-21
30,54,0,254,2018-05-26
40,35,0,191,2018-01-11
21,69,0,169,2018-02-25
35,36,6,0,2018-10-04
37,54,0,360,2018-04-01
34,38,0,366,2018-08-28
25,54,0,205,2018-02-10
40,74,0,207,2018-02-27
26,72,4,437,2018-04-10
30,68,0,113,2018-06-30
27,71,0,300,2018-10-08
21,37,0,537,2018-07-29
27,57,2,415,2018-11-25
27,63,0,461,2018-07-13
25,54,5,270,2018-08-30
22,70,1,168,2018-02-05
20,54,0,222,2018-06-23
36,36,0,196,2018-11-26
39,73,0,0,2018-02-04
32,47,0,388,2018-09-24
23,37,0,3,2018-12-10
21,36,0,339,2018-08-26
28,58,1,0,2018-06-08
26,75,0,258,2018-10-18
29,38,1,498,2018-12-02
20,39,6,239,2018-11-07
30,61,0,0,2018-08-07
20,54,0,296,2018-01-21
28,61,0,130,2018-02-12
24,67,0,431,2018-11-01
31,73,4,558,2018-10-03
38,46,0,548,2018-04-26
35,72,0,166,2018-09-16
30,36,1,541,2018-04-29
34,50,1,251,2018-11-17
39,67,0,236,2018-11-23
40,36,0,103,2018-08-06
35,45,0,190,2018-12-11
39,64,4,0,2018-10-23
33,53,0,64,2018-04-23
28,37,3,328,2018-08-21
34,64,2,277,2018-07-31
27,52,0,0,2018-08-05
36,42,4,569,2018-09-16
21,64,4,345,2018-06-12
23,54,0,46,2018-06-06
35,56,2,138,2018-01-07
30,61,0,154,2018-03-27
28,41,0,213,2018-04-16
38,51,0,305,2018-08-22
27,62,0,434,2018-03-24
28,65,0,44,2018-02-13
28,55,6,0,2018-06-06
39,37,0,291,2018-05-23
38,74,0,56,2018-07-18
33,61,0,409,2018-07-19
32,35,0,507,2018-07-02
28,66,0,513,2018-02-19
34,62,1,307,2018-12-02
28,42,0,560,2018-06-29
39,51,0,303,2018-02-06
39,67,0,316,2018-06-22
35,69,0,52,2018-09-10
36,52,0,251,2018-05-15
35,55,0,400,2018-06-19
33,47,2,17,2018-06-18
20,35,0,384,2018-08-11
33,63,0,338,2018-10-14
32,63,4,231,2018-03-19
25,47,0,312,2018-06-02
39,45,0,474,2018-04-09
36,58,0,150,2018-05-12
25,75,3,530,2018-06-13
28,45,5,410,2018-12-10
27,69,4,387,2018-05-16
23,61,0,232,2018-08-20
35,50,5,593,2018-04-06
32,50,0,492,2018-01-14
26,45,1,512,2018-05-01
39,56,0,355,2018-07-22
36,55,0,477,2018-01-10
20,71,0,240,2018-02-06
38,37,0,319,2018-01-09
35,68,2,533,2018-10-29
39,69,0,269,2018-12-07
21,60,0,441,2018-06-05
24,49,0,198,2018-08-06
26,59,3,178,2018-09-14
27,49,0,111,2018-01-09
26,47,3,470,2018-04-06
21,65,3,389,2018-09-30
37,58,2,0,2018-08-09
21,56,4,336,2018-05-04
27,63,0,313,2018-08-31
30,73,0,24,2018-10-11
38,51,0,462,2018-03-07
23,72,0,183,2018-08-09
35,71,0,350,2018-06-23
36,42,0,400,2018-11-18
21,59,0,334,2018-01-27
36,65,2,230,2018-05-05
28,61,0,10,2018-08-15
34,73,4,0,2018-11-14
23,58,0,469,2018-12-06
20,58,0,476,2018-03-29
25,40,0,132,2018-03-29
22,55,4,0,2018-07-08
26,61,5,502,2018-12-06
20,62,0,0,2018-04-08
37,58,0,489,2018-04-24
23,58,0,533,2018-11-22
40,50,0,474,2018-10-19
40,62,0,517,2018-08-14
21,43,2,16,2018-12-06
37,62,0,0,2018-01-22
29,50,0,197,2018-06-25
38,66,6,452,2018-03-29
25,71,2,268,2018-04-21
36,60,0,131,2018-09-10
20,67,0,67,2018-07-04
33,67,0,306,2018-05-28
27,35,0,508,2018-11-25
29,38,2,163,2018-10-16
23,49,0,406,2018-08-10
33,56,4,584,2018-08-07
40,73,0,284,2018-09-22
27,53,0,213,2018-06-26
27,41,0,292,2018-09-26
39,41,4,307,2018-09-10
31,39,0,57,2018-05-08
27,51,1,211,2018-04-14
34,65,0,247,2018-10-31
32,37,0,156,2018-01-01
31,74,5,420,2018-05-27
39,56,0,194,2018-12-01
38,37,3,0,2018-03-30
38,72,0,78,2018-05-22
39,56,1,0,2018-10-17
34,46,0,554,2018-05-05
22,48,0,259,2018-05-24
36,75,0,125,2018-08-03
20,66,0,0,2018-10-16
22,41,0,0,2018-11-19
40,51,5,117,2018-06-01
36,40,1,71,2018-04-17
32,59,0,58,2018-05-09
35,62,2,226,2018-02-22
39,70,0,177,2018-08-06
27,60,2,581,2018-08-09
35,43,3,2,2018-05-12
27,68,6,338,2018-11-28
39,72,0,523,2018-05-26
30,68,1,0,2018-10-21
28,47,5,425,2018-04-09
20,37,0,322,2018-09-26
40,38,0,39,2018-01-10
21,70,1,374,2018-11-14
38,69,6,9,2018-12-07
38,45,0,523,2018-09-26
25,46,1,73,2018-10-20
33,53,2,0,2018-06-28
28,51,0,0,2018-02-11
24,38,0,171,2018-02-10
22,43,0,191,2018-09-26
20,52,0,10,2018-05-08
21,61,2,0,2018-09-23
30,52,5,591,2018-08-04
40,38,0,591,2018-01-07
40,50,5,0,2018-09-26
30,57,2,48,2018-11-22
38,36,0,504,2018-11-29
21,35,4,222,2018-07-04
38,43,0,374,2018-07-12
34,43,2,77,2018-05-01
40,51,0,38,2018-04-10
27,65,1,307,2018-12-10
21,41,0,384,2018-09-20
39,61,3,0,2018-08-12
37,74,0,0,2018-07-23
38,52,0,159,2018-05-23
28,57,4,193,2018-07-23
22,59,0,0,2018-05-24
34,45,0,0,2018-08-24
22,53,0,200,2018-09-20
30,73,0,222,2018-03-07
20,43,0,0,2018-11-01
23,72,0,456,2018-12-03
25,63,1,53,2018-08-31
30,37,0,321,2018-02-15
25,49,0,280,2018-11-05
37,57,0,3,2018-02-12
31,36,0,145,2018-01-14
37,47,0,333,2018-08-30
26,45,3,127,2018-01-14
33,70,3,149,2018-04-24
24,64,0,464,2018-06-14
37,38,0,439,2018-06-06
27,56,0,475,2018-10-07
32,47,0,505,2018-01-30
23,66,5,158,2018-04-03
32,55,0,0,2018-09-22
35,37,0,379,2018-10-10
25,48,3,204,2018-03-31
38,73,2,482,2018-04-02
30,37,0,520,2018-08-22
34,47,0,462,2018-11-11
25,37,0,121,2018-02-10
23,49,1,588,2018-03-16
28,65,0,501,2018-05-20
21,61,5,281,2018-11-19
25,61,1,579,2018-10-24
26,46,3,279,2018-04-16
33,70,3,124,2018-08-15
21,55,0,486,2018-06-29
35,57,0,260,2018-10-07
33,72,0,424,2018-05-13
34,64,0,291,2018-10-28
40,60,6,435,2018-09-20
27,49,0,79,2018-01-15
26,62,0,112,2018-03-12
